la	O	O
devise:	O	O
«Honos	O	O
erit	O	O
huic	O	O
"quo¬
"	O	O
que	O	O
luto»	O	O
en	O	O
haut	O	O
et	O	O
le	O	O
nom	O	O
du	O	O
possesseur	O	O
en	O	O
bas:	O	O
Andreae	O	B-PER
Felicis	O	O
"(Efely.
"	O	O
Monacensis.	O	O
Au	O	O
verso	O	O
du	O	O
f.	O	O
de	O	O
garde:	O	O
Duplum	O	O
Bibliothecae	O	O
regiae	O	O
"Mona¬
"	O	O
"censis.
"	O	O
Proctor	O	B-PER
II	O	B-DATE
Sectio	O	O
I	O	B-DATE
n°	O	O
10.074:	O	O
Londres,	O	O
Brit.	O	O
Museum;	O	O
"Schmidt
"	O	O
VII	O	B-PER
n°	O	O
68;	O	O
BM	O	O
"Strasbourg.
"	O	O
"1498
"	O	O
"
"	O	O
MATTHIEU	B-PER	O
DE	I-PER	O
VENDÔME	I-PER	O
.	O	O
Voir:	O	O
"
"	O	O
MATTHAEUS	B-PER	B-PER
"VINDOCINEN¬
"	I-PER	O
"SIS
"	I-PER	O
"
"	O	O
MATTHAEUS	B-PER	B-PER
"VINDOCINEN¬
"	I-PER	O
"SIS
"	I-PER	O
"
"	O	O
"
"	O	O
MAXENTIUS	B-PER	B-PER
Johannes	I-PER	I-PER
;	O	O
Opera	O	O
.	O	O
Voir:	O	O
FULGENTIUS	B-PER	B-PER
:	O	O
Opera	O	O
".
"	O	O
"
"	O	O
MAXIMIANUS	B-PER	O
Episcopus	I-PER	B-PER
(Cornelius)	I-PER	O
:	O	O
Elegiarum	O	O
fragmenta.	O	O
"Voir:
"	O	O
GREGORIUS	B-PER	B-PER
Tifernas	I-PER	O
:	O	O
Opuscula	O	O
.	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
M.	O	O
Schurer	I-PER	O
1509	B-DATE	B-DATE
".
"	O	O
"
"	O	O
"
"	O	O
MAXIMILIEN	B-PER	B-PER
Ier	I-PER	O
"
"	O	O
Strasbourg	B-LOC	B-LOC
1518	B-DATE	B-DATE
"
"	O	O
WIr	O	O
Maximilian	B-PER	B-PER
von	O	I-PER
gots	O	O
genaden	O	O
Erwölter	O	O
"Römischer
"	O	O
Keyser,...	O	O
..Embieten	O	O
allen...Unnser	O	O
"gnad...
"	O	O
Nach	O	O
dem	O	O
durch	O	O
die	O	O
Püchssen,	O	O
so	O	O
sich	O	O
selbst	O	O
"zünden...
"	O	O
...	O	O
mergklich	O	O
und	O	O
grosz	O	O
beschedigung	O	O
beschehen	O	O
"sind...
"	O	O
..	O	O
haben	O	O
wir	O	O
die,	O	O
in	O	O
allen	O	O
unsern	O	O
Erblich	O	O
"Fürstenthumben
"	O	O
unnd	O	O
Landen,	O	O
die	O	O
nit	O	O
mer	O	O
zûmachen	O	O
noch	O	O
auch	O	O
zû!	O	O
"rosz
"	O	O
noch	O	O
zûfusz	O	O
zûführen	O	O
noch	O	O
zûtragen	O	O
by	O	O
schweren	O	O
"peenen
"	O	O
ernstlich	O	O
verbotten...	O	O
"—
"	O	O
Geben	O	O
in	O	O
unser	O	O
und	O	O
des	O	O
heyligen	O	O
Rychs	O	O
Stat	O	O
"Augs¬
"	B-LOC	O
purg	I-LOC	O
"Augs¬
"	B-LOC	O
purg	I-LOC	O
am	O	O
achtundzweintzigsten	O	O
tag	O	O
des	O	O
Monats	O	O
Julii	B-DATE	O
Anno	I-DATE	B-DATE
"
"	O	O
"
"	O	O
"
"	O	O
"
"	O	O
"
"	O	O
MATTHAEUS	B-PER	B-PER
Vindocinensis	I-PER	I-PER
"
"	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
J.	B-PER	O
Knobloch	I-PER	B-PER
,	O	O
1510	B-DATE	B-DATE
"
"	O	O
"
"	O	O
Historia	O	B-PER
thobie	O	O
cum	O	O
moralitatibus	O	O
eiusdem:	O	O
"per
"	O	O
Matheum	B-PER	O
vin	I-PER	O
docinensem	I-PER	O
elegiaco	O	O
carmine	O	O
diligenti	O	O
"casti¬
"	O	O
gatione	O	O
descripta.	O	O
Ad	O	O
Lectorem.	O	O
Quid	O	O
valeat	O	O
"virtus
"	O	O
morali	O	O
dogmate	O	O
tersa.	O	O
Hic	O	O
lector	O	O
discas	O	O
semper	O	O
"amieus
"	O	O
"vale.
"	O	O
"
"	O	O
(Verso	O	O
"blanc.)
"	O	O
A	O	O
la	O	O
fin:	O	O
Impressum	O	O
Argentine	B-LOC	O
per	O	O
honestum	O	O
"virum
"	O	O
Iohan	B-PER	O
nem	I-PER	O
Knolouch	I-PER	O
(!),	O	O
tertia	O	O
feria	O	O
post	O	O
Adriani!	O	O
"Anno
"	O	B-DATE
domini	O	O
M.	O	O
CCCCC.	O	O
X.	O	B-DATE
(Verso	O	O
"blanc.)
"	O	O
In-40,	O	O
car.	O	O
rom.,	O	O
124	O	O
ff.	O	O
non	O	O
ch.,	O	O
sign.	O	O
a-r,	O	O
titre	O	O
courant,	O	O
"init.
"	O	O
"d’attente.
"	O	O
FRI01413.	O	O
Prov.:	O	O
BN	O	O
Munich,	O	O
28/X11	O	O
1877,	O	O
1	O	O
M.	O	O
"Ex-libris:
"	O	O
Ex	O	O
Electorali	O	O
Bibliotheca	O	B-PER
Sereniss.	O	O
Utriusque	O	O
Bavariae	O	B-PER
"Ducum.
"	O	O
2ème	O	O
ex.:	O	O
RI01.020.	O	O
Prov.:	O	O
BN	O	O
Munich	O	B-PER
T/V	O	O
1877;	O	O
1	O	O
M.	O	O
A	O	O
"l&#x27;in¬
"	O	O
térieur	O	O
de	O	O
la	O	O
couverture,	O	O
ex-libris	O	O
avec	O	B-PER
la	O	O
devise:	O	O
«Honos	O	O
erit	O	O
huic	O	O
"quo¬
"	O	O
que	O	O
luto»	O	O
en	O	O
haut	O	O
et	O	O
le	O	O
nom	O	O
du	O	O
possesseur	O	O
en	O	O
bas:	O	O
Andreae	O	B-PER
Felicis	O	O
"(Efely.
"	O	O
Monacensis.	O	O
Au	O	O
verso	O	O
du	O	O
f.	O	O
de	O	O
garde:	O	O
Duplum	O	O
Bibliothecae	O	O
regiae	O	O
"Mona¬
"	O	O
"censis.
"	O	O
Proctor	O	B-PER
II	O	B-DATE
Sectio	O	O
I	O	B-DATE
n°	O	O
10.074:	O	O
Londres,	O	O
Brit.	O	O
Museum;	O	O
"Schmidt
"	O	O
VII	O	B-PER
n°	O	O
68;	O	O
BM	O	O
"Strasbourg.
"	O	O
"1498
"	O	O
"
"	O	O
MATTHIEU	B-PER	O
DE	I-PER	O
VENDÔME	I-PER	O
.	O	O
Voir:	O	O
"
"	O	O
MATTHAEUS	I-PER	B-PER
"VINDOCINEN¬
"	I-PER	O
"SIS
"	I-PER	O
"
"	O	O
MATTHAEUS	I-PER	B-PER
"VINDOCINEN¬
"	I-PER	O
"SIS
"	I-PER	O
"
"	O	O
"
"	O	O
MAXENTIUS	B-PER	B-PER
Johannes	I-PER	I-PER
;	O	O
Opera	O	O
.	O	O
Voir:	O	O
FULGENTIUS	B-PER	B-PER
:	O	O
Opera	O	O
".
"	O	O
"
"	O	O
MAXIMIANUS	B-PER	O
Episcopus	I-PER	B-PER
(Cornelius)	I-PER	O
:	O	O
Elegiarum	O	O
fragmenta.	O	O
"Voir:
"	O	O
GREGORIUS	B-PER	B-PER
Tifernas	I-PER	O
:	O	O
Opuscula	O	O
.	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
M.	B-PER	O
Schurer	I-PER	O
1509	B-DATE	B-DATE
".
"	O	O
"
"	O	O
"
"	O	O
MAXIMILIEN	B-PER	B-PER
Ier	I-PER	O
"
"	O	O
Strasbourg	B-LOC	B-LOC
1518	B-DATE	B-DATE
"
"	O	O
WIr	O	O
Maximilian	B-PER	B-PER
von	O	I-PER
gots	O	O
genaden	O	O
Erwölter	O	O
"Römischer
"	O	O
Keyser,...	O	O
..Embieten	O	O
allen...Unnser	O	O
"gnad...
"	O	O
Nach	O	O
dem	O	O
durch	O	O
die	O	O
Püchssen,	O	O
so	O	O
sich	O	O
selbst	O	O
"zünden...
"	O	O
...	O	O
mergklich	O	O
und	O	O
grosz	O	O
beschedigung	O	O
beschehen	O	O
"sind...
"	O	O
..	O	O
haben	O	O
wir	O	O
die,	O	O
in	O	O
allen	O	O
unsern	O	O
Erblich	O	O
"Fürstenthumben
"	O	O
unnd	O	O
Landen,	O	O
die	O	O
nit	O	O
mer	O	O
zûmachen	O	O
noch	O	O
auch	O	O
zû!	O	O
"rosz
"	O	O
noch	O	O
zûfusz	O	O
zûführen	O	O
noch	O	O
zûtragen	O	O
by	O	O
schweren	O	O
"peenen
"	O	O
ernstlich	O	O
verbotten...	O	O
"—
"	O	O
Geben	O	O
in	O	O
unser	O	O
und	O	O
des	O	O
heyligen	O	O
Rychs	O	O
Stat	O	O
"Augs¬
"	B-LOC	O
purg	I-LOC	O
"Augs¬
"	B-LOC	O
purg	I-LOC	O
am	O	O
achtundzweintzigsten	O	O
tag	O	O
des	O	O
Monats	O	O
Julii	B-DATE	O
Anno	I-DATE	B-DATE
"
"	O	O
"
"	O	O
"
"	O	O
"
"	O	O
"
"	O	O
Herkommen	O	O
der	O	O
Juden.	O	O
Eins	O	O
von	O	B-PER
Meysterschafft	O	O
"der
"	O	O
vernunfft,	O	O
und	O	O
der	O	O
Machabeer	O	O
Martyrum.	O	O
Item	O	O
"Beschrei¬
"	O	O
bung	O	O
des	O	O
lebens	O	O
Flavij	B-PER	O
Josephi	I-PER	O
so	O	O
vormals	O	O
in	O	O
"Teütscher
"	O	O
spraach	O	O
nicht	O	O
auszgangen	O	O
ist.	O	O
Alles	O	O
Durch	O	O
"
"	O	O
D.	I-PER	O
"Caspar
"	I-PER	O
"Hedion
"	I-PER	O
"
"	O	O
D.	I-PER	O
"Caspar
"	I-PER	O
"Hedion
"	I-PER	O
verteütscht.	O	O
Und	O	O
jetzundt	O	O
Von	O	B-PER
neüwen	O	O
"auffs
"	O	O
fleissigst	O	O
nach	O	O
den	O	O
Alten	O	O
Griechischen	O	O
"Exemplaren
"	O	O
restituiert.	O	O
Getruckt	O	O
zu	O	O
Straszburg	B-LOC	O
bey	O	O
Samuel	B-PER	B-PER
Emmel	I-PER	I-PER
".
"	O	O
M.D.LXII	B-DATE	O
,	O	O
"in-fol.
"	O	O
"
"	O	O
Bibl.	O	O
Grand	O	B-PER
Sém.	O	I-PER
Strasbourg	B-LOC	B-LOC
X	O	B-DATE
26.	O	O
[Ritter	O	O
:	O	O
Rép.	O	O
n°	O	O
"1275:
"	O	O
S.	B-PER	O
Emmel	I-PER	B-PER
1553	B-DATE	B-DATE
").
"	O	O
"2162
"	O	O
"
"	O	O
JOSEPHUS,	B-PER	O
Flavius	I-PER	B-PER
.	O	O
Voir:	O	O
RAGEL	B-PER	O
n°	O	O
3071;	O	O
[RITTER,	O	O
"Rép.
"	O	O
nos	O	O
"1270-1284).
"	O	O
"
"	O	O
JosT	B-PER	B-PER
d’Illkirch,	I-PER	O
Lienhard	I-PER	B-PER
JosT	B-PER	I-PER
d’	O	O
Illkirch	B-LOC	O
,	O	O
Lienhard	I-PER	B-PER
.	O	O
Voir	O	O
:	O	O
HOFMANN,	B-PER	O
Melchior	I-PER	B-PER
":
"	O	O
Prophetische	O	O
Gesicht	O	O
n°	O	O
"2035.
"	O	O
"
"	O	O
"
"	O	O
JOVIUS,	B-PER	O
Paulus	I-PER	B-PER
:	O	O
"
"	O	O
Turciarum	O	O
rerum	O	O
commentarius...	O	O
"Ex
"	O	O
Italico	O	O
Latinus	O	O
factus,	O	O
Francisco	B-PER	O
Nigro	I-PER	O
Bassianate	I-PER	O
"
"	O	O
interprete.	O	O
Origo	B-PER	O
Turcini	I-PER	O
Imperii.	O	O
Vitae	O	O
omnium	O	O
"Turci¬
"	O	O
corum	O	O
Imperatorum.	O	O
Ordo	O	B-PER
ac	O	O
disciplina	O	O
Turciae	O	O
"mili¬
"	O	O
"tiae...
"	O	O
—	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
Wendelin	B-PER	B-PER
Rihel	I-PER	I-PER
1537	B-DATE	B-DATE
,	O	O
"in-80.
"	O	O
"
"	O	O
Ritter:	O	O
B	O	O
M	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
n°	O	O
"1309.
"	O	O
"2163
"	O	O
"
"	O	O
Jovius,	B-PER	O
Paulus	I-PER	B-PER
:	O	O
"
"	O	O
Berümter	O	O
fürtrefflicher	O	O
Leut	O	O
Leben,	O	O
"Hand¬
"	O	O
lung	O	O
und	O	O
Thaten	O	O
[trad,	O	O
par	O	B-PER
G.	B-PER	O
Klee	I-PER	B-PER
").
"	O	O
—	O	O
Strasbourg	B-LOC	B-LOC
1580	B-DATE	B-DATE
",
"	O	O
"in-fol.
"	O	O
"
"	O	O
Graesse	O	B-PER
III,	O	O
p.	O	O
490.	O	O
(Édition	O	O
Jobin	B-PER	B-PER
1589	B-DATE	B-DATE
;	O	O
voir	O	O
Ritter,	O	O
"Rép.
"	O	O
n°	O	O
"1286/7l.
"	O	O
"2164
"	O	O
"
"	O	O
JOYE,	B-PER	O
Georgius	I-PER	B-PER
:	O	O
Translation	O	O
of	O	O
the	O	O
Prophet	O	O
Essay.	O	O
"—
"	O	O
Printed	O	O
at	O	O
Strasbury	B-LOC	O
by	O	O
Balthasar	B-PER	B-PER
Backneth	I-PER	O
!	O	O
—	O	O
Beck	B-PER	B-PER
")
"	O	O
1531	B-DATE	B-DATE
,	O	O
"in-80.
"	O	O
"
"	O	O
Ritter	O	B-PER
:	O	O
Hist.	O	B-PER
Impr.,	O	O
p.	O	O
"234.
"	O	O
"2165
"	O	O
"
"	O	O
JUD,	B-PER	O
Leo	I-PER	B-PER
.	O	O
Voir	O	O
:	O	O
APOGRYPHI	O	O
n°	O	O
832;	O	O
ERASMUS	B-PER	B-PER
n°	O	O
"1622.
"	O	O
(RITTER,	O	O
Rép.	O	O
n°	O	O
1288.	O	O
B	O	O
N	O	O
Strasbourg	B-LOC	B-LOC
R	O	O
10.087	O	O
"(3)).
"	O	O
"
"	O	O
"268
"	O	O
"
"	O	O
"
"	O	O
Herkommen	O	O
der	O	O
Juden.	O	O
Eins	O	O
von	O	B-PER
Meysterschafft	O	O
"der
"	O	O
vernunfft,	O	O
und	O	O
der	O	O
Machabeer	O	O
Martyrum.	O	O
Item	O	O
"Beschrei¬
"	O	O
bung	O	O
des	O	O
lebens	O	O
Flavij	B-PER	O
Josephi	I-PER	O
so	O	O
vormals	O	O
in	O	O
"Teütscher
"	O	O
spraach	O	O
nicht	O	O
auszgangen	O	O
ist.	O	O
Alles	O	O
Durch	O	O
"
"	O	O
D.	I-PER	O
"Caspar
"	I-PER	O
"Hedion
"	I-PER	O
"
"	O	O
D.	I-PER	O
"Caspar
"	I-PER	O
"Hedion
"	I-PER	O
verteütscht.	O	O
Und	O	O
jetzundt	O	O
Von	O	B-PER
neüwen	O	O
"auffs
"	O	O
fleissigst	O	O
nach	O	O
den	O	O
Alten	O	O
Griechischen	O	O
"Exemplaren
"	O	O
restituiert.	O	O
Getruckt	O	O
zu	O	O
Straszburg	B-LOC	O
bey	O	O
Samuel	B-PER	B-PER
Emmel	I-PER	I-PER
".
"	O	O
M.D.LXII	B-DATE	O
,	O	O
"in-fol.
"	O	O
"
"	O	O
Bibl.	O	O
Grand	O	B-PER
Sém.	O	I-PER
Strasbourg	B-LOC	B-LOC
X	O	B-DATE
26.	O	O
[Ritter	O	O
:	O	O
Rép.	O	O
n°	O	O
"1275:
"	O	O
S.	B-PER	O
Emmel	I-PER	B-PER
1553	B-DATE	B-DATE
").
"	O	O
"2162
"	O	O
"
"	O	O
JOSEPHUS,	B-PER	O
Flavius	I-PER	B-PER
.	O	O
Voir:	O	O
RAGEL	B-PER	O
n°	O	O
3071;	O	O
[RITTER,	O	O
"Rép.
"	O	O
nos	O	O
"1270-1284).
"	O	O
"
"	O	O
JosT	B-PER	B-PER
d’Illkirch,	I-PER	O
Lienhard	I-PER	B-PER
JosT	B-PER	I-PER
d’	O	O
Illkirch	B-LOC	O
,	O	O
Lienhard	I-PER	B-PER
.	O	O
Voir	O	O
:	O	O
HOFMANN,	B-PER	O
Melchior	I-PER	B-PER
":
"	O	O
Prophetische	O	O
Gesicht	O	O
n°	O	O
"2035.
"	O	O
"
"	O	O
"
"	O	O
JOVIUS,	B-PER	O
Paulus	I-PER	B-PER
:	O	O
"
"	O	O
Turciarum	O	O
rerum	O	O
commentarius...	O	O
"Ex
"	O	O
Italico	O	O
Latinus	O	O
factus,	O	O
Francisco	B-PER	O
Nigro	I-PER	O
Bassianate	I-PER	O
"
"	O	O
interprete.	O	O
Origo	B-PER	O
Turcini	I-PER	O
Imperii.	O	O
Vitae	O	O
omnium	O	O
"Turci¬
"	O	O
corum	O	O
Imperatorum.	O	O
Ordo	O	B-PER
ac	O	O
disciplina	O	O
Turciae	O	O
"mili¬
"	O	O
"tiae...
"	O	O
—	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
Wendelin	B-PER	B-PER
Rihel	I-PER	I-PER
1537	B-DATE	B-DATE
,	O	O
"in-80.
"	O	O
"
"	O	O
Ritter:	O	O
B	O	O
M	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
n°	O	O
"1309.
"	O	O
"2163
"	O	O
"
"	O	O
Jovius,	B-PER	O
Paulus	I-PER	B-PER
:	O	O
"
"	O	O
Berümter	O	O
fürtrefflicher	O	O
Leut	O	O
Leben,	O	O
"Hand¬
"	O	O
lung	O	O
und	O	O
Thaten	O	O
[trad,	O	O
par	O	B-PER
G.	B-PER	O
Klee	I-PER	B-PER
").
"	O	O
—	O	O
Strasbourg	B-LOC	B-LOC
1580	B-DATE	B-DATE
",
"	O	O
"in-fol.
"	O	O
"
"	O	O
Graesse	O	B-PER
III,	O	O
p.	O	O
490.	O	O
(Édition	O	O
Jobin	B-PER	B-PER
1589	B-DATE	B-DATE
;	O	O
voir	O	O
Ritter,	O	O
"Rép.
"	O	O
n°	O	O
"1286/7l.
"	O	O
"2164
"	O	O
"
"	O	O
JOYE,	B-PER	O
Georgius	I-PER	B-PER
:	O	O
Translation	O	O
of	O	O
the	O	O
Prophet	O	O
Essay.	O	O
"—
"	O	O
Printed	O	O
at	O	O
Strasbury	B-LOC	O
by	O	O
Balthasar	B-PER	B-PER
Backneth	I-PER	O
!	O	O
—	O	O
Beck	B-PER	B-PER
")
"	O	O
1531	B-DATE	B-DATE
,	O	O
"in-80.
"	O	O
"
"	O	O
Ritter	O	B-PER
:	O	O
Hist.	O	B-PER
Impr.,	O	O
p.	O	O
"234.
"	O	O
"2165
"	O	O
"
"	O	O
JUD,	B-PER	O
Leo	I-PER	B-PER
.	O	O
Voir	O	O
:	O	O
APOGRYPHI	O	O
n°	O	O
832;	O	O
ERASMUS	B-PER	B-PER
n°	O	O
"1622.
"	O	O
(RITTER,	O	O
Rép.	O	O
n°	O	O
1288.	O	O
B	O	O
N	O	O
Strasbourg	B-LOC	B-LOC
R	O	O
10.087	O	O
"(3)).
"	O	O
"
"	O	O
"
"	O	O
"
"	O	O
manten	O	O
vnd	O	O
in	O	O
20000	O	O
Perlen	O	O
sticken	O	O
lassen,	O	O
daran	O	O
dieselben	O	O
"frauenzimmer
"	O	O
vnd	O	O
andere	O	O
Seidensticker	O	O
ein	O	O
gantz	O	O
jahr	O	O
gearbeit,	O	O
so	O	O
auff	O	O
400000	O	O
"Cronen
"	O	O
geschetzt,	O	O
durch	O	O
ihren	O	O
Cuarda	O	O
nobla	O	O
Maior	O	B-PER
daselbsten	O	O
mit	O	O
einem	O	O
"Curier
"	O	O
vff	O	O
der	O	O
Post	O	O
nach	O	O
Loreto	O	O
in	O	O
Italia	O	O
geschickt	O	O
vnser	O	O
liben	O	O
frauwen	O	O
"Bild¬
"	O	O
tumb	O	O
daselbsten	O	O
auf	O	O
Mariam	O	O
Verkündigung	O	O
das	O	O
erstmal	O	O
anzulegen.	O	O
"Histo¬
"	O	O
rica	O	O
"Relatio.
"	O	O
Item.	O	O
Mailändischer	O	O
Briefvermerk	O	O
daz	O	O
die	O	O
Kirche	O	O
zum	O	O
Paradeis	O	O
"(?)
"	O	O
bei	O	B-PER
dem	O	O
Romer	O	O
Porten	O	O
wie	O	O
auch	O	O
die	O	O
Kirchen	O	B-PER
zu	O	O
S.	O	O
Celso,	O	O
"aufgebrochen,
"	O	O
beraubt,	O	O
auch	O	O
vnser	O	O
frauen	O	O
Bildtumb	O	O
sogar	O	O
die	O	O
Cron	O	O
von	O	B-PER
dem	O	O
Haupt	O	O
"vnd
"	O	O
die	O	O
Ring	O	O
von	O	B-PER
den	O	O
fingern,	O	O
mit	O	O
dem	O	O
grossen	O	O
Silbern	O	O
Leuchter,	O	O
welchen	O	O
"die
"	O	O
Königin	O	B-PER
in	O	O
Spannia	O	O
dahin	O	O
verehrt	O	O
hinweg	O	O
genommen.	O	O
Acta	O	O
Maio.	O	O
"Eodem
"	O	O
"Anno.
"	O	O
GPB:	O	O
Berlin	B-LOC	B-PER
BN,	O	O
Bonn	B-LOC	B-PER
"BU.
"	O	O
"417
"	O	O
"
"	O	O
"
"	O	O
CAMERARIUS	B-PER	B-PER
Ioachim	I-PER	O
"
"	O	O
Haguenau	B-LOC	B-PER
,	O	O
J.	B-PER	O
Secer	I-PER	B-PER
,	O	O
1534	B-DATE	B-DATE
".
"	O	O
"
"	O	O
COMMEN-	O	O
TARII	O	O
INTERPRETATIO-num	O	O
Argumenti	O	O
"The¬
"	O	O
baidos	O	O
Fabularum	O	O
So!	B-PER	O
phoclis	I-PER	O
,	O	O
Authore	O	O
"
"	O	O
IOACHIMO	I-PER	O
"CAME¬
"	I-PER	O
"RARIO
"	I-PER	O
"
"	O	O
IOACHIMO	I-PER	O
"CAME¬
"	I-PER	O
"RARIO
"	I-PER	O
Quae-	O	O
"store.
"	O	O
"
"	O	O
"
"	O	O
H.	B-PER	O
EOBANI	I-PER	O
HESSI	I-PER	O
.	O	O
(3	O	O
"distiques.)
"	O	O
Haganoae,	O	O
ex	O	O
Officina	O	O
Seceriana	B-PER	O
Anno	O	B-DATE
M.	B-DATE	O
D.	I-DATE	O
XXXIIII.	I-DATE	B-DATE
"
"	O	O
III.	O	B-DATE
Idus	O	O
Martii,	O	O
(Verso	O	O
"blanc.)
"	O	O
A	O	O
la	O	O
fin:	O	O
Haganoae	B-LOC	O
,	O	O
ex	O	O
Officina	O	O
Seceriana	B-PER	O
,	O	O
Anno	O	B-DATE
"
"	O	O
M.	B-DATE	O
"D.
"	I-DATE	O
"XXXIIII.
"	I-DATE	O
"
"	O	O
M.	B-DATE	O
"D.
"	I-DATE	O
"XXXIIII.
"	I-DATE	O
III.	O	B-DATE
Idus	O	O
"Martii.
"	O	O
Marque	O	O
typ.	O	O
de	O	O
Secer	I-PER	B-PER
,	O	O
(H	O	O
a	O	O
B,	O	O
Planche	O	O
LXX,	O	O
NO	O	O
7;	O	O
"Silvestre,
"	O	O
No	O	O
"683).
"	O	O
In-8°,	O	O
car.	O	O
rom.,	O	O
95	O	O
ff.	O	O
ch.	O	B-PER
et	O	O
2	O	O
ff.	O	O
blancs,	O	O
titre	O	O
courant,	O	O
"réclames,
"	O	O
initiale	O	O
à	O	O
fig.	O	O
"O.
"	O	O
R101.534.	O	O
(2)	O	O
Prov.:	O	O
Nolte,	O	O
Bonn	B-LOC	B-PER
,	O	O
20/XII.	O	O
1881;	O	O
3	O	O
M.	B-DATE	O
Rel.	O	O
"anc.
"	O	O
Fait	O	O
partie	O	O
de	O	O
Sophocles	B-PER	O
,	O	O
Tragoediae	O	O
septem.	O	O
Haguenau	B-LOC	B-PER
1534	B-DATE	B-DATE
".
"	O	O
Oxford	B-LOC	B-PER
,	O	O
Bibl.	O	O
Bodleiana;	O	O
BU	O	O
Fribourg	B-LOC	B-PER
en	I-LOC	O
Br.	I-LOC	B-PER
D	O	O
3222,	O	O
"GPB:
"	O	O
Berlin	B-LOC	B-PER
BN,	O	O
Bonn	B-LOC	B-PER
BU,	O	O
Breslau	B-LOC	B-PER
BU,	O	O
Gœttingue	B-LOC	O
BU,	O	O
Kœnigsberg	B-LOC	O
"BU.
"	O	O
Bibliographie	O	O
de	O	O
Camerarius	B-PER	B-PER
:	O	O
Schottenloher	O	B-PER
No	O	O
2545	O	O
-	O	O
"2566.
"	O	O
"418
"	O	O
"
"	O	O
"
"	O	O
CAMERARIUS	B-PER	B-PER
Joachim	I-PER	I-PER
",
"	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
Cr.	B-PER	O
Mylius	I-PER	B-PER
,	O	O
1538	B-DATE	B-DATE
".
"	O	O
"
"	O	O
COMMENTA-	O	O
RIVS	O	O
EXPLICATIONIS!	O	O
primi	O	O
libri	O	O
"Iliados
"	O	O
Homeri	B-PER	O
,	O	O
Joachimi	B-PER	O
Camerarii	I-PER	O
Papergensis.	O	O
EIUSDEM	O	O
"LIBRI
"	O	O
PRIMI	O	O
ILIADOS!	O	O
conuersio	O	O
in	O	O
Latinos	O	O
uersus,	O	O
eodem!	O	O
"Au¬
"	O	O
tore.	O	O
HIS	O	O
GRAECA	O	O
ETIAM	O	O
ADIECTAsunt,	O	O
ut	O	O
ad	O	O
"manum
"	O	O
quoque	O	O
habeat	O	O
"Lector.
"	O	O
"
"	O	O
Marque	O	O
typographique	O	O
de	O	O
Crato	B-PER	B-PER
Mylius	I-PER	I-PER
(HeB.	O	O
Planche	O	O
"XXVI
"	O	O
No	O	O
"1a).
"	O	O
"
"	O	O
"277
"	O	O
"
"	O	O
"
"	O	O
manten	O	O
vnd	O	O
in	O	O
20000	O	O
Perlen	O	O
sticken	O	O
lassen,	O	O
daran	O	O
dieselben	O	O
"frauenzimmer
"	O	O
vnd	O	O
andere	O	O
Seidensticker	O	O
ein	O	O
gantz	O	O
jahr	O	O
gearbeit,	O	O
so	O	O
auff	O	O
400000	O	O
"Cronen
"	O	O
geschetzt,	O	O
durch	O	O
ihren	O	O
Cuarda	O	O
nobla	O	O
Maior	O	B-PER
daselbsten	O	O
mit	O	O
einem	O	O
"Curier
"	O	O
vff	O	O
der	O	O
Post	O	O
nach	O	O
Loreto	O	O
in	O	O
Italia	O	O
geschickt	O	O
vnser	O	O
liben	O	O
frauwen	O	O
"Bild¬
"	O	O
tumb	O	O
daselbsten	O	O
auf	O	O
Mariam	O	O
Verkündigung	O	O
das	O	O
erstmal	O	O
anzulegen.	O	O
"Histo¬
"	O	O
rica	O	O
"Relatio.
"	O	O
Item.	O	O
Mailändischer	O	O
Briefvermerk	O	O
daz	O	O
die	O	O
Kirche	O	O
zum	O	O
Paradeis	O	O
"(?)
"	O	O
bei	O	B-PER
dem	O	O
Romer	O	O
Porten	O	O
wie	O	O
auch	O	O
die	O	O
Kirchen	O	B-PER
zu	O	O
S.	O	O
Celso,	O	O
"aufgebrochen,
"	O	O
beraubt,	O	O
auch	O	O
vnser	O	O
frauen	O	O
Bildtumb	O	O
sogar	O	O
die	O	O
Cron	O	O
von	O	B-PER
dem	O	O
Haupt	O	O
"vnd
"	O	O
die	O	O
Ring	O	O
von	O	B-PER
den	O	O
fingern,	O	O
mit	O	O
dem	O	O
grossen	O	O
Silbern	O	O
Leuchter,	O	O
welchen	O	O
"die
"	O	O
Königin	O	B-PER
in	O	O
Spannia	O	O
dahin	O	O
verehrt	O	O
hinweg	O	O
genommen.	O	O
Acta	O	O
Maio.	O	O
"Eodem
"	O	O
"Anno.
"	O	O
GPB:	O	O
Berlin	B-LOC	B-PER
BN,	O	O
Bonn	B-LOC	B-PER
"BU.
"	O	O
"417
"	O	O
"
"	O	O
"
"	O	O
CAMERARIUS	B-PER	B-PER
Ioachim	I-PER	O
"
"	O	O
Haguenau	B-LOC	B-PER
,	O	O
J.	B-PER	O
Secer	I-PER	B-PER
